tcr_id_reference,percentage_lower
12268,90.19033674963397
26683,93.85065885797951
520,90.92240117130308
23512,41.142020497803806
21463,54.758418740849194
31880,1.7569546120058566
5,89.7510980966325
9701,12.88433382137628
2655,94.72913616398243
18817,99.85358711566617
32967,6.295754026354319
17098,52.26939970717424
32350,79.94143484626647
32436,25.76866764275256
1016,0.14641288433382138
723,37.18887262079063
12902,32.503660322108345
72,17.423133235724745
32146,53.294289897510986
33264,76.86676427525623
14142,51.244509516837475
32811,22.401171303074673
1216,64.12884333821376
33064,0.43923865300146414
29772,44.36310395314788
21448,16.544655929721817
29000,59.443631039531475
32346,95.75402635431918
1174,1.171303074670571
7908,30.30746705710102
33460,28.989751098096633
26045,88.14055636896046
19288,89.31185944363104
17514,71.74231332357247
1161,20.20497803806735
32421,99.41434846266472
14380,57.979502196193266
22626,95.75402635431918
65,28.84333821376281
32145,88.57979502196194
9850,85.65153733528551
32182,26.061493411420205
13602,8.784773060029282
16785,11.71303074670571
15059,52.12298682284041
32357,89.31185944363104
33049,72.47437774524158
32431,15.226939970717424
1011,1.903367496339678
33075,75.54904831625183
32592,47.2913616398243
2685,1.7569546120058566
15461,72.03513909224012
22568,22.840409956076137
16828,49.633967789165446
32785,41.288433382137626
889,91.800878477306
32222,51.97657393850659
3940,0.5856515373352855
32418,22.547584187408493
1010,86.09077598828698
10134,7.613469985358712
30743,56.95461200585652
31477,71.44948755490483
31852,86.67642752562226
32340,62.51830161054173
20036,31.771595900439237
1199,10.248901903367496
33664,39.53147877013177
32977,67.64275256222547
13013,86.09077598828698
15304,99.12152269399708
32036,57.68667642752562
33472,61.34699853587116
19259,98.97510980966325
15311,95.46120058565154
32786,71.01024890190337
32584,89.60468521229869
30556,16.691068814055637
32382,34.99267935578331
1205,65.44655929721816
30998,51.244509516837475
1276,34.99267935578331
29510,19.03367496339678
15766,10.834553440702782
21372,2.342606149341142
11460,6.588579795021962
6684,9.66325036603221
32508,16.398243045387993
33158,71.01024890190337
32737,43.33821376281113
5818,1.4641288433382138
16483,10.980966325036604
23564,64.71449487554905
22108,12.591508052708638
21367,22.10834553440703
32482,68.5212298682284
18525,74.67057101024889
32680,23.57247437774524
30081,14.348462664714495
7638,8.784773060029282
33013,18.740849194729137
3112,81.55197657393852
16456,45.387994143484626
31994,81.99121522693997
32090,79.35578330893118
26768,41.874084919472914
353,75.25622254758419
10556,99.70717423133236
32091,33.52855051244509
32907,27.232796486090777
17601,91.50805270863836
12225,1.4641288433382138
13891,12.88433382137628
14668,93.70424597364568
17611,56.36896046852124
8081,19.32650073206442
29728,64.42166910688141
1072,22.10834553440703
32308,67.05710102489019
10778,77.15959004392387
32240,3.22108345534407
6641,97.2181551976574
32532,55.19765739385066
1648,72.76720351390922
32724,37.48169838945827
16686,28.84333821376281
5605,97.36456808199122
32725,15.666178623718888
4527,0.0
31760,92.24011713030747
7204,84.1874084919473
31774,54.904831625183014
32255,87.40849194729137
31990,72.03513909224012
31748,87.99414348462665
9598,9.077598828696926
31947,86.67642752562226
14245,52.26939970717424
32447,34.11420204978038
1932,40.55636896046852
33567,50.366032210834554
32862,20.790629575402637
32686,47.73060029282577
4486,10.68814055636896
32486,89.7510980966325
33149,46.412884333821374
32525,11.420204978038068
31004,11.566617862371888
8647,27.672035139092237
5405,36.896046852122986
