tcr_id_reference,percentage_lower
12268,50.95168374816984
26683,97.51098096632504
23512,40.702781844802345
21463,64.56808199121524
7081,21.2298682284041
31880,0.5856515373352855
7650,61.49341142020498
6200,13.323572474377746
1037,84.62664714494875
32967,5.710102489019034
18817,67.05710102489019
17098,19.03367496339678
2932,23.2796486090776
32350,96.19326500732065
32436,45.534407027818446
12902,7.174231332357247
7080,74.81698389458272
14142,35.43191800878478
4990,50.366032210834554
32146,49.04831625183016
33264,85.21229868228404
32811,38.06734992679356
33064,2.635431918008785
29772,80.52708638360176
21448,26.207906295754025
29000,25.329428989751097
32346,82.43045387994144
33460,30.45387994143485
26045,81.11273792093704
17514,18.448023426061493
19288,50.95168374816984
889,89.31185944363104
3391,36.01756954612006
5131,19.91215226939971
14380,27.086383601756953
32421,93.41142020497803
22626,95.90043923865301
32145,69.39970717423132
16785,17.1303074670571
3791,21.08345534407028
32182,87.11566617862371
13602,3.806734992679356
33049,67.05710102489019
32357,94.14348462664715
32431,21.96193265007321
33075,76.57393850658858
15059,41.142020497803806
32592,40.995607613469986
53,0.7320644216691069
22568,40.849194729136165
15461,27.086383601756953
32785,50.07320644216691
16828,24.011713030746705
32222,41.434846266471446
10134,5.856515373352855
32418,50.658857979502194
1385,0.29282576866764276
3753,98.97510980966325
30743,40.11713030746706
31477,38.94582723279649
520,36.01756954612006
8610,18.155197657393852
32340,81.69838945827233
20036,74.67057101024889
31852,81.25915080527086
33664,18.740849194729137
32036,39.23865300146413
33472,67.64275256222547
32977,79.94143484626647
13013,31.478770131771594
15304,74.23133235724744
19259,74.23133235724744
15311,46.5592972181552
32786,85.21229868228404
3368,79.35578330893118
32584,47.14494875549048
723,17.71595900439239
32382,27.672035139092237
6370,9.224011713030746
30556,31.478770131771594
1190,93.1185944363104
1184,6.44216691068814
30998,50.366032210834554
29510,23.718887262079065
21372,17.86237188872621
15766,43.48462664714495
32508,38.94582723279649
33158,87.26207906295754
11460,1.903367496339678
5583,1.3177159590043925
3130,50.95168374816984
32737,47.43777452415813
16483,0.8784773060029283
32482,80.96632503660322
18525,42.020497803806734
23564,32.942898975109806
22108,15.080527086383603
21367,3.806734992679356
32680,33.96778916544656
6128,71.30307467057101
30081,21.815519765739385
33013,68.08199121522695
3522,24.011713030746705
6472,0.7320644216691069
31994,42.60614934114202
16456,14.93411420204978
26768,64.56808199121524
32090,47.43777452415813
10556,60.46852122986823
32091,31.771595900439237
32907,27.672035139092237
5152,40.995607613469986
12225,0.8784773060029283
13891,21.37628111273792
29728,50.805270863836014
32308,36.749633967789165
7796,34.40702781844802
17611,37.48169838945827
32240,4.099560761346998
32532,59.443631039531475
10778,73.49926793557833
32724,75.25622254758419
16686,33.67496339677892
4102,21.37628111273792
353,74.23133235724744
32725,40.4099560761347
7146,45.095168374816986
31947,60.9077598828697
14245,17.569546120058565
31760,94.28989751098096
31774,69.54612005856515
32255,76.13469985358712
31748,61.78623718887262
31990,78.7701317715959
32447,47.73060029282577
32862,64.86090775988286
32686,58.565153733528554
33567,87.84773060029283
1131,45.241581259150806
32486,98.5358711566618
1333,95.16837481698389
33149,23.865300146412885
32525,21.37628111273792
31004,3.3674963396778916
20861,45.095168374816986
11316,28.84333821376281
10785,7.759882869692533
21410,15.95900439238653
21404,58.41874084919473
30079,7.174231332357247
21174,62.95754026354319
9587,7.906295754026354
16928,46.705710102489014
32139,38.213762811127374
5818,17.1303074670571
32449,42.60614934114202
29733,26.79355783308931
21390,29.721815519765737
31752,23.2796486090776
31791,70.42459736456809
32716,35.43191800878478
15381,51.09809663250366
32299,57.10102489019033
1276,41.434846266471446
15183,51.83016105417276
14289,24.011713030746705
764,93.26500732064422
32448,95.46120058565154
6684,20.20497803806735
33032,47.58418740849194
31786,13.616398243045388
404,26.35431918008785
28942,69.69253294289898
3112,27.086383601756953
32098,0.5856515373352855
7638,1.171303074670571
32259,55.19765739385066
23591,10.834553440702782
18275,0.8784773060029283
29719,32.357247437774525
9598,40.4099560761347
7204,18.887262079062957
18715,33.52855051244509
29735,61.34699853587116
12947,22.547584187408493
