tcr_id_reference,percentage_lower
1oga,0.28735632183908044
4pri,0.0
4mji,62.356321839080465
5nqk,0.0
3utt,0.0
7rm4,90.37356321839081
2p5w,0.0
6vrn,2.442528735632184
5brz,0.8620689655172413
8qfy,1.7241379310344827
2gj6,0.0
3d3v,0.0
3w0w,54.45402298850575
4l3e,0.43103448275862066
7rk7,72.84482758620689
3vxu,52.72988505747126
6bj2,8.045977011494253
6vm9,0.0
7n6e,53.59195402298851
1qsf,0.0
6bj3,0.0
1qrn,0.0
6avg,15.948275862068966
2f54,35.539568345323744
6vma,0.0
5yxu,73.85057471264368
4jfe,2.1551724137931036
7dzn,2.2988505747126435
3mv7,0.14367816091954022
6vqo,35.48850574712644
7r80,96.69540229885058
6ulr,3.7356321839080464
3h9s,0.0
2pye,0.0
7n2r,1.293103448275862
7ow6,0.0
6uon,8.477011494252872
