tcr_id,mhc_allele,score_tcr_p,score_tcr_MHC
8d5q,,-1.2464975293454978,
22560,,1.916853711409201,
33315,,-0.641498016451995,
30403,,1.5172813374908904,
32798,,2.076960039915779,
32596,,-0.14016432321813993,
31902,,2.6348504083312845,
32385,,1.8810328071161095,
31744,,0.7920547896338364,
31901,,9.931936686127248,
31741,,1.819018789017483,
31685,,-0.8459554088649739,
21392,,1.806979359890293,
32442,,0.8699105356294808,
32732,,-0.09989991862693631,
33316,,4.839887441452923,
33317,,2.0236089829188195,
32435,,6.737047319792355,
31937,,2.763391784379109,
32355,,5.097458959702242,
31772,,-1.7163622691130822,
31881,,2.680860175408016,
30993,,2.7619269902697354,
32015,,4.544452653716049,
30112,,1.9759993846198245,
21398,,-2.0984448767112993,
32719,,0.154522952333539,
31832,,-1.2022935247022744,
22574,,-0.31165745973546954,
32465,,1.126115182604849,
32681,,1.8042824479722024,
32029,,4.356733259433786,
32037,,5.2984600470389465,
31989,,1.8853720899088167,
32096,,1.78227351517284,
34497,,-1.3855390538805434,
33027,,1.529041713526487,
32970,,2.3837977820148226,
32272,,1.6965039521945626,
32217,,1.7930791254264706,
31762,,2.36359536717097,
31967,,0.8069030119475479,
856,,3.3102193673160265,
32239,,1.1027425290931558,
32887,,4.938549184394198,
32854,,2.0133952898042224,
1026,,2.743265639280104,
22575,,2.5281988322722198,
33242,,3.1074029247184134,
31922,,-1.1524776004152473,
1128,,2.193001623332257,
32597,,2.1594591664221583,
85,,0.9776012149259227,
29737,,-0.09147969080765564,
31857,,2.485305972524007,
32594,,1.6344956439516134,
32126,,3.092804804448683,
21671,,2.2308509933250082,
32483,,0.4984936114457215,
8897,,1.9706301471232837,
4716,,1.8552553643988725,
32398,,1.3004293105912923,
31970,,2.392798811499627,
21960,,1.3957676613076386,
32052,,4.368432896140163,
31567,,5.068183531801586,
32415,,5.886820055442983,
71,,7.500465123470493,
1014,,0.18157097645593834,
182,,1.4083685494400027,
31783,,0.7983262214585634,
31782,,1.9900610534015821,
32734,,-1.3155133014721958,
31803,,2.141617473451674,
31745,,-0.0926057480953918,
31785,,3.9499039354786607,
30154,,0.6711764213661386,
32505,,1.5869846245606656,
32191,,0.3317581932916321,
21451,,-0.3101978333322772,
30076,,3.022063287038867,
21438,,2.0275513871922373,
32025,,1.630514916485242,
21651,,-1.7889120281917923,
34530,,5.1706107079878105,
15334,,2.106447924508093,
31877,,0.7804482833596328,
32784,,3.185819347685727,
32773,,3.7329432170266013,
34532,,-0.9166866373476728,
21439,,1.7054012770455889,
31789,,1.3747841405889767,
29729,,2.720141991317771,
32772,,-0.1344104522241638,
32673,,3.120060482642389,
30996,,3.5714356128446223,
302,,2.1253081225714108,
34528,,2.1201816478876165,
33073,,1.0952325518256198,
32497,,2.663904428188517,
32019,,1.2709933122620658,
31851,,0.7758857820022895,
31900,,0.08499240023496582,
31800,,-0.6742424600516611,
32838,,0.25831913260690526,
31875,,3.811913951183345,
31930,,7.470369919332587,
1294,,1.7557274996708727,
31820,,1.310920313162194,
32715,,0.09150201910213891,
32714,,-2.630076397035797,
32086,,1.5933657864250086,
32169,,3.8665646112318335,
32809,,0.3531733367236958,
32806,,0.941861868216638,
32005,,1.925733152708981,
32943,,3.0151825772526104,
31886,,0.8154664433362037,
29734,,1.644141012763404,
32325,,0.31274975738617267,
31823,,1.6072632971987124,
31950,,7.410389991096806,
31915,,-1.5794463392870046,
32135,,3.7125748030402486,
31821,,-0.17158176546976944,
32353,,4.973299825045278,
32989,,-0.9889157768164816,
31956,,0.07407473140447102,
32076,,1.3742794634014102,
32177,,-0.12295985934716025,
32057,,-1.2157157745094602,
32997,,-0.8915658444144338,
32851,,-2.92664436795662,
1274,,-0.846562322872708,
32100,,0.2091550320541236,
32360,,-0.6622052034786093,
32468,,1.622755729152001,
29727,,3.717129856630158,
32087,,2.0558966898092876,
32216,,6.5865919317210615,
