tcr_id_reference,percentage_lower
6mtm,0.43103448275862066
6vmx,4.166666666666666
6am5,6.321839080459771
8en8,0.0
3o4l,7.614942528735632
5nme,1.7241379310344827
2esv,12.931034482758621
2ak4,0.0
8gom,71.83908045977012
3vxs,0.8620689655172413
5nmf,0.5747126436781609
2ypl,93.24712643678161
5w1v,8.189655172413794
2vlj,0.28735632183908044
7rtr,23.70689655172414
5xov,98.85057471264368
7n2s,0.43103448275862066
7ndt,49.42528735632184
3dxa,16.091954022988507
3kpr,34.05172413793103
7pbe,2.0114942528735633
6rp9,86.7816091954023
5eu6,19.82758620689655
6bj8,0.0
3d39,0.0
2f53,21.294964028776977
5hyj,0.0
7phr,29.022988505747126
3ffc,73.85057471264368
7q9b,13.793103448275861
3pwp,2.586206896551724
5c07,0.0
5c0a,0.0
2bnr,50.64748201438849
4jfd,1.5804597701149428
2bnq,34.82014388489208
