tcr_id_reference,percentage_lower
5852,4.57796852646638
30651,48.21173104434907
5728,32.18884120171674
4973,7.296137339055794
31028,73.24749642346208
4811,49.35622317596567
21373,11.874105865522175
3616,57.224606580829764
5071,76.96709585121603
6794,84.54935622317596
33559,44.63519313304721
6409,68.0972818311874
1199,11.015736766809727
3598,40.915593705293276
24580,31.04434907010014
3360,23.17596566523605
5665,82.97567954220315
20186,8.011444921316166
3059,32.18884120171674
9825,84.97854077253218
25764,46.20886981402003
3488,87.55364806866953
28709,31.330472103004293
6325,1.5736766809728182
14966,42.91845493562232
18184,56.79542203147353
20235,60.51502145922747
10889,57.224606580829764
33894,48.783977110157366
30757,86.55221745350501
1460,17.310443490701
10272,59.227467811158796
33246,50.92989985693849
1096,1.7167381974248928
9420,82.83261802575107
4514,3.862660944206009
34662,50.500715307582254
32563,23.605150214592275
17442,47.4964234620887
1718,29.0414878397711
21456,41.3447782546495
3522,93.27610872675251
9796,26.46638054363376
6664,85.97997138769671
1696,47.92560801144492
1682,13.733905579399142
25998,14.735336194563661
31279,56.50929899856938
33731,29.613733905579398
27778,46.78111587982833
20229,29.613733905579398
2995,13.590844062947067
8506,44.20600858369099
9744,24.463519313304722
34472,74.39198855507868
33651,47.63948497854077
2969,28.612303290414882
34471,0.14306151645207438
1482,7.868383404864092
4920,45.20743919885551
31553,75.53648068669528
20886,74.67811158798283
2474,14.449213161659513
29295,33.90557939914164
25875,32.33190271816881
6941,42.20314735336195
6772,30.90128755364807
22128,65.66523605150213
31430,23.605150214592275
2930,19.027181688125893
32930,18.741058655221746
33357,35.050071530758224
3829,15.164520743919885
14070,13.161659513590845
32538,21.745350500715308
33140,0.7153075822603719
21593,65.23605150214593
17143,50.786838340486405
19147,93.70529327610872
5730,9.871244635193133
