tcr_id,percentage_lower
16828,49.35622317596567
31477,39.34191702432045
20036,69.8140200286123
19259,82.26037195994277
1385,13.01859799713877
26045,98.56938483547926
33460,54.36337625178827
12225,65.95135908440629
33567,61.659513590844064
14245,70.3862660944206
5152,26.03719599427754
16928,65.23605150214593
23564,94.70672389127324
7146,19.742489270386265
17601,86.40915593705293
5818,84.69241773962804
12947,93.13304721030042
21433,3.862660944206009
6684,32.904148783977114
33156,70.81545064377683
33752,71.38769670958513
3112,94.4206008583691
12366,23.89127324749642
15183,53.36194563662375
18275,86.69527896995707
12089,81.25894134477825
18942,0.2861230329041487
32617,27.75393419170243
11541,82.26037195994277
353,60.80114449213162
