tcr_id,percentage_lower
6200,74.67811158798283
7650,48.354792560801144
15461,28.61230329041488
13602,69.241773962804
2932,85.83690987124464
15311,62.08869814020028
26683,98.99856938483548
12268,90.41487839771102
23512,47.63948497854077
33264,40.343347639484975
18817,88.55507868383404
32967,16.02288984263233
8610,94.4206008583691
29772,64.8068669527897
6370,45.20743919885551
14380,95.56509298998569
3368,52.64663805436338
11460,13.876967095851215
16483,39.62804005722461
10160,54.07725321888413
19970,43.490701001430615
7204,23.74821173104435
8081,68.95565092989986
5216,2.0028612303290414
23591,9.15593705293276
28942,26.609442060085836
4486,62.231759656652365
25972,24.034334763948497
22012,75.10729613733905
7908,58.798283261802574
