tcr_id,percentage
6200,53.29512893982808
7650,25.501432664756447
15461,8.882521489971348
22568,58.02292263610315
13602,70.05730659025788
16785,16.475644699140403
404,21.776504297994272
15059,74.21203438395415
7081,82.8080229226361
10134,84.67048710601719
7080,68.48137535816619
4990,20.773638968481375
30743,69.48424068767909
16828,61.74785100286533
2932,78.79656160458453
33664,76.93409742120345
13013,25.07163323782235
15304,50.0
31477,22.492836676217763
20036,59.16905444126075
5131,31.51862464183381
15311,61.60458452722063
19259,79.79942693409741
3391,72.34957020057307
26683,98.56733524355302
3791,84.67048710601719
12268,69.62750716332378
23512,40.257879656160455
12902,23.78223495702006
1385,0.5730659025787965
33264,32.95128939828081
3753,54.44126074498568
14142,31.23209169054441
18817,88.96848137535817
32967,36.10315186246418
17098,72.34957020057307
26045,98.28080229226362
33460,31.088825214899714
8610,90.11461318051576
29000,54.01146131805158
29772,47.421203438395416
6370,6.017191977077363
14380,98.71060171919771
366,7.4498567335243555
19288,38.96848137535817
17514,53.86819484240688
3368,56.59025787965616
10778,59.45558739255014
5583,65.18624641833811
16686,80.94555873925502
14668,55.014326647564474
13891,58.30945558739254
12225,32.95128939828081
17611,68.76790830945558
6128,43.98280802292264
33567,69.05444126074498
3130,24.641833810888254
14245,68.48137535816619
6472,10.458452722063036
3522,95.55873925501433
5152,70.77363896848138
317,22.492836676217763
16928,93.40974212034384
21174,17.765042979942695
10785,89.54154727793696
11316,56.446991404011456
11460,27.650429799426934
4102,53.581661891117484
29510,34.95702005730659
7796,48.99713467048711
15766,3.5816618911174785
22108,6.876790830945559
23564,97.85100286532952
18525,16.6189111747851
7146,19.62750716332378
16483,26.790830945558742
16456,41.260744985673355
26768,74.21203438395415
1131,65.4727793696275
1333,95.27220630372493
17601,89.68481375358166
9587,12.750716332378223
10556,69.62750716332378
15386,77.65042979942693
18715,12.464183381088825
12984,29.369627507163326
5818,63.89684813753582
12947,87.24928366762178
21433,0.28653295128939826
889,37.106017191977074
6684,18.48137535816619
33156,88.68194842406876
19032,95.70200573065902
24789,35.53008595988539
28831,93.83954154727793
10160,20.487106017191977
33752,62.03438395415473
11900,78.08022922636103
3112,97.56446991404012
12366,34.240687679083095
33394,77.65042979942693
19970,71.20343839541547
7638,25.931232091690543
1932,20.916905444126073
9598,97.56446991404012
7204,65.4727793696275
5605,84.2406876790831
4527,0.0
6641,41.833810888252145
15381,75.50143266475645
8081,17.335243553008596
14289,65.18624641833811
15183,36.96275071633238
5216,21.48997134670487
2627,70.48710601719198
18275,89.25501432664757
23591,4.441260744985674
8647,96.41833810888252
5405,92.12034383954155
28942,18.911174785100286
4486,67.0487106017192
12105,88.25214899713467
12850,54.87106017191977
2655,89.25501432664757
9701,31.805157593123205
23859,1.2893982808022924
9850,17.335243553008596
25972,36.53295128939828
10936,4.011461318051576
22012,52.29226361031518
28885,61.174785100286535
7908,81.9484240687679
1174,1.4326647564469914
13147,26.07449856733524
31292,61.891117478510026
1216,46.99140401146132
3940,6.017191977077363
12089,60.17191977077364
18942,2.865329512893983
21286,76.64756446991404
65,57.59312320916905
1205,52.29226361031518
18773,29.369627507163326
32617,10.601719197707736
17130,45.12893982808023
11541,80.22922636103151
15068,93.55300859598854
353,60.31518624641834
17469,63.467048710601716
13035,23.925501432664756
