tcr_id,percentage_lower
22568,12.589413447782546
15059,33.190271816881264
7080,67.52503576537912
4990,14.449213161659513
3391,82.83261802575107
3791,67.0958512160229
366,2.1459227467811157
19288,12.160228898426324
17514,43.776824034334766
16686,49.64234620886982
6128,68.0972818311874
11316,72.53218884120172
7796,13.733905579399142
22108,20.74391988555079
1131,28.183118741058657
18715,61.945636623748214
19032,86.12303290414879
24789,23.605150214592275
4527,1.5736766809728182
2627,43.204577968526465
8647,73.24749642346208
12105,49.64234620886982
12850,25.464949928469245
2655,63.0901287553648
23859,1.2875536480686696
10936,39.34191702432045
13147,26.46638054363376
31292,68.95565092989986
3940,5.7224606580829755
15068,83.2618025751073
