tcr_id,percentage_lower
1184,60.08583690987125
33149,86.26609442060087
30079,33.33333333333333
32240,39.91416309012876
32255,80.54363376251789
31990,81.97424892703863
31760,79.68526466380543
30081,48.354792560801144
33013,51.645207439198856
31994,60.22889842632332
32036,53.0758226037196
33075,78.39771101573677
32785,69.241773962804
32222,54.7925608011445
32350,20.88698140200286
34506,71.5307582260372
32980,55.22174535050072
22561,27.038626609442066
32428,65.23605150214593
32774,29.470672389127323
33318,4.005722460658083
1276,82.54649499284692
32841,67.95422031473534
32061,75.3934191702432
33237,34.19170243204578
29735,3.290414878397711
1010,20.028612303290416
33032,58.798283261802574
32098,1.7167381974248928
32139,20.600858369098713
