tcr_id,percentage_lower
33075,85.26466380543634
32785,73.24749642346208
32222,54.07725321888413
32036,2.7181688125894135
32350,59.08440629470672
1184,44.34907010014306
32240,89.9856938483548
31990,41.9170243204578
32255,87.26752503576537
31760,89.69957081545064
33149,51.645207439198856
30079,55.50786838340487
31994,90.70100143061516
30081,20.314735336194563
33013,28.040057224606574
29735,2.0028612303290414
1276,83.40486409155938
32841,31.04434907010014
33237,23.17596566523605
32061,74.10586552217453
32139,21.745350500715308
33032,68.81258941344778
32098,0.4291845493562232
22561,31.04434907010014
34506,50.07153075822603
32980,73.53361945636624
33318,10.014306151645208
1010,43.34763948497854
32774,22.17453505007153
32428,50.64377682403433
