tcr_id_reference,percentage_lower
10310,24.74964234620887
10476,19.742489270386265
20402,92.27467811158799
10073,58.941344778254646
16416,31.04434907010014
1572,68.95565092989986
9066,64.8068669527897
34502,11.587982832618025
33047,42.91845493562232
384,8.15450643776824
1216,52.5035765379113
22772,39.77110157367668
15068,83.2618025751073
7289,38.197424892703864
9713,43.91988555078684
11752,56.50929899856938
12850,25.464949928469245
10048,82.54649499284692
19737,40.629470672389125
3363,99.14163090128756
12299,30.185979971387695
18944,10.72961373390558
16957,62.231759656652365
29351,62.08869814020028
3605,17.59656652360515
19357,38.91273247496424
6096,3.1473533619456364
9367,9.585121602288984
911,59.370529327610875
10414,95.99427753934192
23021,1.144492131616595
32890,56.22317596566524
12639,60.37195994277539
14077,14.592274678111588
20259,12.446351931330472
17803,56.79542203147353
876,83.69098712446352
11902,20.457796852646638
15580,18.168812589413445
16894,75.53648068669528
15147,8.011444921316166
13523,57.36766809728183
4453,82.26037195994277
18700,85.40772532188842
29244,78.96995708154506
10174,25.321888412017167
11530,23.462088698140203
18104,4.86409155937053
3114,56.65236051502146
19971,90.98712446351931
12603,87.83977110157367
12372,43.490701001430615
2814,85.69384835479255
3511,4.148783977110158
8515,95.27896995708154
9637,37.19599427753934
15376,73.10443490701002
15821,89.84263233190272
17987,46.49499284692418
17992,24.74964234620887
13089,24.606580829756798
10768,5.293276108726753
2172,2.8612303290414878
33210,60.65808297567954
13301,64.52074391988555
11923,60.51502145922747
16057,76.96709585121603
4894,42.06008583690987
8738,37.48211731044349
5787,8.583690987124463
32243,86.40915593705293
11317,10.44349070100143
19038,86.55221745350501
12384,23.89127324749642
32691,58.22603719599427
17388,76.96709585121603
33558,51.21602288984263
6177,10.44349070100143
14355,25.75107296137339
15842,80.4005722460658
14234,84.83547925608012
17067,82.54649499284692
31513,8.44062947067239
32434,86.98140200286123
15706,41.9170243204578
10291,79.11301859799714
206,12.160228898426324
17703,53.50500715307582
7492,60.08583690987125
13799,93.13304721030042
31538,75.82260371959943
5326,65.95135908440629
12454,71.81688125894135
5083,13.161659513590845
7694,10.872675250357654
7497,65.95135908440629
22757,37.33905579399141
1812,94.56366237482118
17665,89.9856938483548
20546,51.50214592274678
16976,4.148783977110158
20426,68.95565092989986
12866,8.44062947067239
1783,18.741058655221746
11407,99.28469241773963
14225,43.490701001430615
9334,96.13733905579399
21088,92.56080114449213
13833,2.0028612303290414
