tcr_id_reference,percentage_lower
7ow6,58.764367816091955
4prp,0.0
7n2s,14.655172413793101
6d78,1.7241379310344827
5eu6,18.53448275862069
1mi5,5.172413793103448
8gvb,1.8678160919540232
5yxu,84.91379310344827
7pdw,74.85632183908046
6vm7,18.39080459770115
6vmc,28.160919540229884
1qrn,1.293103448275862
3qdg,2.7298850574712645
2bnr,11.510791366906476
6vmx,23.132183908045977
6mtm,1.7241379310344827
1qsf,2.8735632183908044
3w0w,8.333333333333332
5c08,0.0
3kxf,0.0
8gon,34.62643678160919
8eo8,51.14942528735632
7n2n,23.419540229885058
6rpb,23.132183908045977
2ypl,66.0919540229885
5euo,6.0344827586206895
6zkw,65.66091954022988
3utt,0.0
6vrm,47.12643678160919
6rpa,66.95402298850574
2vlj,1.1494252873563218
4mji,21.120689655172413
6uln,5.890804597701149
5hhm,0.8620689655172413
7n1f,58.189655172413794
3uts,1.1494252873563218
