tcr_id,mhc_allele,score_tcr_p,score_tcr_MHC
876,A*01:01:01:01,3.5041835873872684,2.0889758841485375
22560,A*01:01:01:01,0.3739358543557072,-2.037904647077635
33315,A*01:01:01:01,0.3170824039496798,-0.3615417776695481
30403,A*01:01:01:01,0.866594527148107,3.113580014304527
32798,A*01:01:01:01,4.0367791917699405,-1.5887019581732276
32596,A*01:01:01:01,2.395039258238791,3.135624774906435
31902,A*01:01:01:01,2.515888009196295,4.267523889979443
32385,A*01:01:01:01,-0.17072061961003415,2.0374935609454927
31744,A*01:01:01:01,1.2137824159204786,1.5499943333067545
31901,A*01:01:01:01,3.3645161875303757,1.0284556289465598
31741,A*01:01:01:01,1.4060705100151212,4.803613317778765
31685,A*01:01:01:01,1.5338499896907556,1.7797012923366178
21392,A*01:01:01:01,-0.8291020758010249,-0.4285829816993746
32442,A*01:01:01:01,2.6383715000172274,6.4411058343405125
32732,A*01:01:01:01,0.10479529906270904,-1.940509979359983
33316,A*01:01:01:01,1.0400701991403298,2.4591547796322604
33317,A*01:01:01:01,3.9106008071315683,-2.5230710272060275
32435,A*01:01:01:01,1.8075804926572943,-0.37979794233829356
31937,A*01:01:01:01,4.02473945783074,1.6257120624628902
32355,A*01:01:01:01,0.5473099660389831,-0.5327559896127062
31772,A*01:01:01:01,-0.9895877335791092,-1.269037400814364
31881,A*01:01:01:01,2.1362624194459356,2.431968903313571
30993,A*01:01:01:01,0.6358752636002192,-1.0522094435211355
32015,A*01:01:01:01,-0.7569311830712335,1.118986174413202
30112,A*01:01:01:01,3.0534275148065237,-2.9960986889409202
21398,A*01:01:01:01,1.7650655991771793,-1.2169990406821212
32719,A*01:01:01:01,2.865184524223893,3.231106089104041
31832,A*01:01:01:01,2.7309975087744105,3.370007708464262
22574,A*01:01:01:01,1.2962065798913287,1.6701941019421016
32465,A*01:01:01:01,-1.609842351304291,2.430568408636166
32681,A*01:01:01:01,2.125701784419135,1.523988734730764
32029,A*01:01:01:01,-0.14692916076649598,-1.3768952260755785
32037,A*01:01:01:01,4.472053882199069,2.3228075246675415
31989,A*01:01:01:01,0.26868064709700185,-1.6468134989245882
32096,A*01:01:01:01,2.8164415938532104,-1.4028055390256735
34497,A*01:01:01:01,0.5531269992100664,1.245797316034849
33027,A*01:01:01:01,0.5401975462817585,0.4802574260307184
32970,A*01:01:01:01,-0.06799374066478625,3.6908483433377297
32272,A*01:01:01:01,2.096028217652961,3.4996021658645606
32217,A*01:01:01:01,4.481103229410743,4.234920228210173
31762,A*01:01:01:01,2.723425714474919,-0.06296017851485253
31967,A*01:01:01:01,1.326524921281782,-0.3405868560724341
856,A*01:01:01:01,-1.1942795273649218,2.6804899313971386
32239,A*01:01:01:01,4.592600385574936,0.1090933634269122
32887,A*01:01:01:01,3.0650153543248586,3.821192834801971
32854,A*01:01:01:01,-0.4862012798205538,1.711514693509889
1026,A*01:01:01:01,0.10773667232396783,-1.062856904130011
22575,A*01:01:01:01,1.24720686927871,6.285698906031493
33242,A*01:01:01:01,0.131526918492359,3.008418927649231
31922,A*01:01:01:01,-0.4438105241269661,-2.1211412892562667
1128,A*01:01:01:01,0.7966305564798224,-0.10744508585001322
32597,A*01:01:01:01,1.6335447641867622,4.8250882372511255
85,A*01:01:01:01,1.8945456593238759,1.1938073752390854
29737,A*01:01:01:01,1.5275433368234186,5.498862276516166
31857,A*01:01:01:01,1.7660806765864927,1.9312971205204579
32594,A*01:01:01:01,-1.0940556287407757,0.09849638033547364
32126,A*01:01:01:01,0.944157410487751,-0.24073191520565385
21671,A*01:01:01:01,1.798488823600192,0.418237947303486
32483,A*01:01:01:01,1.1443483016603926,1.5111401922625496
8897,A*01:01:01:01,2.9969643435035715,3.21614750312175
4716,A*01:01:01:01,0.9144644693950242,3.4288468651317046
32398,A*01:01:01:01,-0.8513752757883286,0.9491037685627508
