tcr_id,percentage_lower
32418,70.67238912732475
31852,68.81258941344778
32436,61.945636623748214
32346,34.620886981402
33064,82.26037195994277
32421,52.93276108726752
32724,74.67811158798283
28807,92.7038626609442
29728,47.21030042918455
32862,70.81545064377683
32725,72.81831187410587
31748,14.878397711015737
31947,96.42346208869814
32680,18.59799713876967
32869,28.75536480686695
32316,49.35622317596567
32897,26.895565092989987
31752,29.184549356223176
1932,12.446351931330472
32716,6.008583690987124
31786,38.197424892703864
32259,58.51216022889842
21652,72.38912732474965
31859,39.62804005722461
30992,9.44206008583691
30210,48.497854077253216
33095,92.13161659513592
32576,94.27753934191702
32985,92.7038626609442
32777,4.86409155937053
