tcr_id_reference,percentage_lower
7q9a,0.28735632183908044
3vxm,92.67241379310344
3pwp,20.545977011494255
5c0a,0.43103448275862066
3ffc,50.57471264367817
8gvg,7.471264367816093
3qfj,0.43103448275862066
3mv7,1.1494252873563218
6p64,21.695402298850574
8dnt,77.72988505747126
6zky,37.212643678160916
5jhd,11.206896551724139
6ulr,4.741379310344827
5d2n,73.13218390804597
5d2l,83.1896551724138
4qok,0.43103448275862066
3dxa,13.936781609195403
7n2q,0.5747126436781609
7n2r,28.01724137931034
7n1e,85.0574712643678
1oga,0.43103448275862066
3gsn,44.68390804597701
7qpj,32.90229885057471
7rrg,55.172413793103445
5tez,93.39080459770115
8enh,26.29310344827586
3qdm,22.126436781609197
8qfy,39.51149425287356
8gom,10.919540229885058
7n6e,56.03448275862068
6vm9,11.637931034482758
6bj2,1.1494252873563218
3vxu,18.96551724137931
4jrx,0.0
6am5,6.609195402298851
1qse,6.4655172413793105
4eup,5.603448275862069
