tcr_id,percentage_lower
1037,66.38054363376253
33049,51.645207439198856
33472,98.56938483547926
32382,3.004291845493562
764,78.11158798283262
31880,71.67381974248927
21448,45.77968526466381
32145,3.290414878397711
32308,72.38912732474965
32447,74.96423462088698
21404,36.9098712446352
21410,81.40200286123033
32508,84.69241773962804
32737,9.585121602288984
1333,84.54935622317596
32667,81.25894134477825
32448,74.39198855507868
1016,60.37195994277539
33256,0.2861230329041487
31905,4.721030042918455
32215,88.2689556509299
32953,39.91416309012876
21442,69.38483547925608
30610,71.38769670958513
30362,15.736766809728184
33086,88.12589413447782
32401,5.865522174535051
33050,30.042918454935624
1199,11.015736766809727
32560,8.15450643776824
