tcr_id,percentage
1190,80.08595988538681
1184,48.13753581661891
32486,16.475644699140403
31004,8.30945558739255
33149,83.66762177650429
32525,40.97421203438395
20861,6.017191977077363
21410,16.7621776504298
21404,44.69914040114613
30079,15.902578796561603
28807,77.93696275071633
29728,13.61031518624642
32308,87.82234957020057
32240,21.48997134670487
32532,10.888252148997136
32724,67.90830945558739
32725,16.6189111747851
32255,13.18051575931232
31748,16.7621776504298
31990,33.6676217765043
31760,80.37249283667622
31774,96.56160458452722
31947,95.12893982808023
183,57.59312320916905
32447,90.68767908309455
32686,11.89111747851003
32862,54.58452722063038
30081,32.23495702005731
33013,84.09742120343839
31994,70.91690544412607
32090,60.02865329512894
32907,17.621776504297994
32091,43.83954154727794
21372,9.742120343839542
33158,97.70773638968481
32508,88.39541547277938
32737,38.108882521489974
1037,95.55873925501433
21367,2.722063037249284
32482,17.765042979942695
32680,45.12893982808023
31852,41.54727793696275
32340,36.10315186246418
32977,97.99426934097421
33472,85.81661891117479
32036,41.69054441260745
32786,36.96275071633238
32584,70.91690544412607
30556,84.81375358166189
32382,17.335243553008596
30998,48.28080229226361
1333,91.54727793696274
32182,98.28080229226362
33075,63.323782234957015
33049,72.92263610315186
32357,90.11461318051576
32431,70.48710601719198
32592,14.183381088825215
32785,45.41547277936962
32222,72.77936962750717
32418,96.99140401146131
32811,93.98280802292264
21448,9.025787965616045
32346,23.35243553008596
33064,66.6189111747851
32421,94.69914040114614
22626,37.392550143266476
32145,2.722063037249284
31880,72.20630372492836
21463,0.14326647564469913
520,32.23495702005731
5,71.48997134670488
723,28.796561604584525
32350,9.312320916905444
32436,47.56446991404012
53,59.16905444126075
32146,28.08022922636103
34506,94.84240687679083
30576,94.26934097421203
30210,24.498567335243553
32215,91.11747851002865
32980,88.68194842406876
32214,53.43839541547278
33095,82.378223495702
33256,1.8624641833810889
31333,44.412607449856736
1648,39.541547277936964
1072,1.5759312320916905
32766,68.33810888252148
22561,11.60458452722063
31736,18.19484240687679
31905,16.045845272206304
1932,7.163323782234957
31859,42.26361031518625
33243,6.303724928366762
30992,47.134670487106014
32149,88.10888252148997
32159,90.83094555873924
33086,75.35816618911176
32367,66.33237822349571
32401,44.69914040114613
30362,22.349570200573066
31726,13.753581661891118
32777,8.45272206303725
32987,79.65616045845272
32560,44.269340974212035
32428,60.88825214899713
33050,6.017191977077363
21442,85.24355300859598
32576,84.38395415472779
32210,13.32378223495702
32953,66.33237822349571
32774,78.08022922636103
33318,19.484240687679083
1276,75.78796561604585
32985,95.27220630372493
30610,83.2378223495702
72,86.38968481375359
32841,28.510028653295127
32869,29.512893982808023
1199,8.45272206303725
32316,58.30945558739254
32061,95.55873925501433
764,82.378223495702
32667,34.52722063037249
32897,34.81375358166189
33237,35.816618911174785
2685,12.464183381088825
29735,8.882521489971348
1011,1.002865329512894
32088,25.07163323782235
33341,30.802292263610315
1010,26.93409742120344
33032,42.40687679083094
31786,6.160458452722064
32098,0.7163323782234957
32259,61.74785100286533
29719,35.100286532951294
1161,21.48997134670487
32139,10.028653295128938
21390,98.71060171919771
29733,42.693409742120345
32449,38.108882521489974
31791,32.95128939828081
31752,6.303724928366762
32716,14.040114613180515
1016,44.84240687679083
32299,87.96561604584528
32448,76.21776504297995
