tcr_id,percentage_lower
1190,45.92274678111588
32486,9.15593705293276
31774,87.6967095851216
32686,4.721030042918455
32090,97.99713876967095
32091,46.3519313304721
21367,4.57796852646638
32340,60.22889842632332
32584,64.8068669527897
30556,57.93991416309014
30998,65.23605150214593
32357,28.32618025751073
32592,26.75250357653791
32811,80.25751072961373
21463,10.15736766809728
723,56.65236051502146
53,22.031473533619454
32146,67.95422031473534
1072,3.004291845493562
31736,65.52217453505007
32367,50.786838340486405
32210,21.45922746781116
2685,3.5765379113018603
33341,73.39055793991416
1161,51.931330472103
21390,96.85264663805437
29733,46.49499284692418
32449,43.34763948497854
31791,37.62517882689557
32299,69.241773962804
