tcr_id,mhc_allele,score_tcr_p1,score_tcr_p2,score_tcr_p3,score_tcr_p4,score_tcr_p5,score_tcr_p6,score_tcr_p7,score_tcr_p8,score_tcr_p9,score_tcr_all,score_tcr_mhc
4ftv,A*02:01:01:01,-1.875577622207386,-1.1238940339754633,-0.8856269189880397,-1.9194592867587144,-3.0253598506096626,-1.0186687548711069,-1.408514403422191,0.06892638347767954,0.0,-11.188174487354887,0.40130181598486714
22560,A*02:01:01:01,1.7564465395414597,0.0,-0.8856269189880397,-0.1027553063151388,6.663590142137544,2.462474204650512,1.6053169121043314,0.6046411275673305,0.2697040601563726,12.373790760854371,-1.903284175053486
33315,A*02:01:01:01,0.0,0.0,-0.7843731852828667,2.8157835899200516,2.508281484412735,2.1196829438432934,1.8634040797481934,0.14389403133378043,0.0,8.666672943975186,1.7538514428748515
30403,A*02:01:01:01,0.0,0.0,0.0,-0.6615199501728535,1.9733950624361127,0.9633313911386134,-1.523812965750912,0.48301110057031726,0.0,1.234404638221278,0.4565885745879162
32798,A*02:01:01:01,0.78419715401926,0.0,0.0,1.0339477002605113,0.5157761289258469,2.4296684599320404,0.0,-0.6536857192140109,0.0,4.109903723923647,0.9297690604955933
32596,A*02:01:01:01,0.0,0.0,0.0,0.47845959342374544,0.0,5.186632638802394,-0.7168985738504323,2.163531660991153,0.0,7.11172531936686,-0.8397945176748275
31902,A*02:01:01:01,0.0,0.0,0.0,0.0,3.8674277136136137,1.438820742753262,1.0091164383508182,-0.8635218393090097,0.2697040601563726,5.721547115565057,0.1985349127397569
32385,A*02:01:01:01,0.0,0.0,0.0,2.0783715976053614,-0.11835038183035951,1.6229387443036778,-1.5238129657509123,-0.1468246609814287,0.4032354527808951,2.315557786127233,-0.5751848715452224
31744,A*02:01:01:01,0.25323084036266674,0.0,0.0,-0.3742980710103724,1.6497834633549662,0.911252937844198,0.2047515843267454,1.430386073279778,0.0,4.075106828157982,0.7064309363078985
31901,A*02:01:01:01,0.0,0.0,0.0,-2.107928632270683,-0.6230979974039544,1.9947794405561763,0.6906627072322833,0.9053246626111167,0.2209138959869407,1.0806540767118793,0.25761217616694837
31741,A*02:01:01:01,1.197692449203518,-0.6565535221492115,0.5065714539302405,1.1662440149172009,0.13757759925403124,1.6981494586881407,-0.741813074710885,0.2873921204211246,0.0,3.59526049955416,0.8276806462438024
31685,A*02:01:01:01,0.0,0.0,0.0,1.231163856691906,2.3046825291714956,4.86905501450741,1.0091164383508182,1.4384407744343088,0.0,10.852458613155937,0.08425077697744121
21392,A*02:01:01:01,0.220261704939321,0.5553874518259014,0.1094446907392298,0.8240191926310738,0.35176897754192593,1.7083753785063513,1.0091164383508182,0.7192203872171544,-0.2358445065087742,5.261749715243001,-0.8047956625450408
32442,A*02:01:01:01,0.0,0.0,0.0,0.857344151299092,0.9938119298688467,0.0,0.0,-0.7312183522490967,-0.2490897332587949,0.870847995660047,4.6517147406023085
32732,A*02:01:01:01,0.78419715401926,0.0,-0.8856269189880397,-1.5508954537070594,2.3555422771770305,0.7113664488202236,1.0618320734956828,2.0374555043221143,0.0,4.513871085139212,-0.3532550818804229
33316,A*02:01:01:01,0.0,0.0,0.0,3.46207561334967,1.5325847237492032,-1.716595776373394,0.3940550692790773,0.4129134166013788,0.0,4.085033046605935,2.4505346565491393
33317,A*02:01:01:01,0.0,0.0,0.0,0.3128226047945729,0.0,2.4954812093645584,-0.6350070320711723,-0.7431479147833604,0.0,1.4301488673045986,-0.20588306260845662
32435,A*02:01:01:01,0.78419715401926,0.0,0.0,-1.5290699928646148,0.4029435984293196,2.335639510283764,0.0,2.3785932699570136,0.0,4.372303539824743,2.653750655352366
31937,A*02:01:01:01,1.8381099776610068,0.0,0.0,2.8162196751708177,2.3046825291714956,1.8688536542738263,0.0,-0.1910022735998419,0.0,8.636863562677304,5.353976049900048
32355,A*02:01:01:01,0.0,0.0,0.0,2.3051719546305365,0.0,7.457142393922973,-0.10215468789622811,-1.4504387394662512,0.0,8.20972092119103,1.8564112204894725
31772,A*02:01:01:01,0.0,0.0,0.0,-1.5554855586469902,1.8308936329626235,-0.1367156180051567,-0.8291630465121297,1.8058572167193372,0.0,1.1153866265176842,4.018967553436831
31881,A*02:01:01:01,0.0,0.0,0.0,-0.6975710885648558,0.3887148011277387,4.657115975264666,1.0091164383508182,1.4384407744343088,0.0,6.795816900612675,-2.8726276451812236
30993,A*02:01:01:01,0.0,-0.5081335170309382,-0.8856269189880397,0.8797289093901208,-1.1418992753976265,3.402175096260815,0.0957853885876051,0.0,0.0,1.8420296828219365,1.8239056139491319
32015,A*02:01:01:01,0.8975878567531799,0.0,0.3506067475561178,3.042862185556774,3.5601024870411884,2.1081349662008746,2.5311091823053564,0.6857842729450367,0.0,13.176187698358527,-0.5036580725141038
30112,A*02:01:01:01,0.5524737352155238,0.0,-0.8856269189880397,-0.959646240917776,-0.24280009946803732,1.8045587507533243,0.7586458145079368,1.0304878055651228,0.0,2.058092846668055,-4.575313338292916
21398,A*02:01:01:01,0.0,0.0,-0.7843731852828667,2.9942397431485146,2.395448953916208,1.2174989961296319,-0.5901468682112884,1.1968448031811558,0.0,6.429512442881355,3.305890933635357
32719,A*02:01:01:01,0.0,0.0,0.0,1.9014460374132605,0.0,-0.9564949185795882,0.11370073576586939,-0.27795971700248817,0.0,0.7806921375970535,2.118106791896672
31832,A*02:01:01:01,0.0,0.0,0.0,0.20624588116003273,-1.5974986225056689,1.840280597623265,-0.6465333792726551,1.0866368295021824,0.0,0.8891313065071562,0.6977108065840363
22574,A*02:01:01:01,0.0,0.0,0.0,3.053364095355973,0.0,7.579973078303295,-0.0596428871676103,0.4756300269252607,0.0,11.049324313416918,0.6153002200055837
32465,A*02:01:01:01,0.0,0.0,0.0,0.5536435702384788,2.0785482152911836,0.8073271426620323,-0.48334082557157565,-0.21494633324143642,0.4032354527808951,3.1444672221595775,-0.06998712742427618
32681,A*02:01:01:01,0.9722493855221996,0.0,0.0786730320724759,0.7131190727530667,-0.203924536809851,-0.7165979449672262,0.3315347122977431,-0.16714918031172782,-1.1992820168086311,-0.19137747625195067,-0.05742082757093298
32029,A*02:01:01:01,0.0,0.0,0.0,-0.40102893008704266,1.438105367546517,0.12462389392283835,1.1658453771581359,2.9810903873257915,0.0,5.308636095866239,-1.882064599163645
32037,A*02:01:01:01,0.0,0.0,0.0,-0.3092811842552427,3.4192490101964688,0.5337687314513887,-0.6350070320711723,-1.1645338580847158,0.0,1.8441956672367268,3.3037328345217447
31989,A*02:01:01:01,0.0,-1.1238940339754633,-0.8069538869155638,1.0044903354623596,-0.9778374525616366,0.029299800978247914,-1.4789528018910283,-1.5405115289564209,0.0,-4.894359567859505,-4.061299671558681
32096,A*02:01:01:01,0.484954259166403,0.0,0.0,1.2140009229095658,2.1918499986749684,3.747661394526205,0.24238886277948068,-0.06161105100300923,0.0,7.819244387053614,-1.053282587350703
34497,A*02:01:01:01,-0.2317234188037363,1.4674498475905353,0.9436704695590806,3.5336388241922094,1.6383057722374232,-1.2520659844901392,4.214030120178948,2.026337340044854,0.4032354527808951,12.74287842329007,0.26835397259953986
33027,A*02:01:01:01,0.0,0.0,0.0,0.0,0.6348219182967494,1.1932251041749085,0.22575218586606172,0.019131961894240934,0.0,2.0729311702319606,1.2782378378998651
32970,A*02:01:01:01,1.197692449203518,0.0,0.8063657919361584,-0.1164857862158945,0.6441944562947506,3.510936047193557,-1.3866118442374273,-0.5072889501271329,0.0,4.148802164047529,1.1584794057119296
32272,A*02:01:01:01,0.0,0.0,0.0,2.4743476530713617,-0.3468018391120108,2.7090990020071146,-0.28370423311729864,1.0544540884989506,-1.1992820168086311,4.408112654539487,2.509545194819069
32217,A*02:01:01:01,1.1968307516060368,0.0,0.8187445463903169,0.46515713490982313,0.7959861865389267,4.063393078122101,0.0,-1.1934376186196172,0.0,6.146674078947588,0.6187114162547532
31762,A*02:01:01:01,0.484954259166403,0.0,0.0,-0.8262255817751376,0.9440375353394564,2.8755891812986643,-1.3241763732966352,-2.8626115463688606,0.0,-0.7084325256361099,3.3329453553067228
31967,A*02:01:01:01,0.0,-0.5081335170309382,-0.1549418191090291,1.1898332013085136,1.6212839315245198,-0.5662782776923815,0.430379608968617,2.180378119163686,0.0,4.192521247132988,0.9886939028471
856,A*02:01:01:01,0.0,0.0,0.0,2.2771395054963746,0.0,8.977255723963312,0.08057017602156358,0.8455565438487391,0.0,12.180521949329988,-0.2918243575909195
32239,A*02:01:01:01,0.78419715401926,0.0,0.0,1.3733695716410588,0.3436821343925922,1.2292734769539881,0.0,-0.6536857192140109,0.0,3.0768366177928885,0.4695317489932394
32887,A*02:01:01:01,1.56839430803852,0.0,-0.8856269189880397,-1.01212559534472,1.536073367369675,-0.6177593039531272,0.5750466617860251,-0.5642013190059318,0.0,0.5998011999024015,-0.136372690204566
32854,A*02:01:01:01,0.0,0.0,0.0,1.399434152818689,-0.054087341368646236,3.5432987847723685,0.0498290017209052,0.15344125905769773,0.4032354527808951,5.495151309781909,3.627107768828782
1026,A*02:01:01:01,1.682646708369921,0.9608525599340658,0.5641808478541768,1.3550099966483866,1.1903283030749758,0.0,-0.0596428871676103,-1.6148235619209723,-0.7697342160155206,3.308817750777423,-0.3859025511530993
22575,A*02:01:01:01,0.0,0.0,0.0,-0.40047169181731845,0.7959861865389267,2.514578764473362,-0.6891693412254629,-0.5800625969131066,0.0,1.640861321056401,5.059766831917752
33242,A*02:01:01:01,0.0,0.0,0.0,3.9130844757417345,0.0,4.619181680405578,0.7354656593952162,-0.49778036342122123,0.0,8.769951452121308,-2.213366734129626
31922,A*02:01:01:01,0.9928980365575049,1.0073725755689589,-0.14555540467019867,-0.9264286837968063,2.7008693451379355,2.100612820965877,1.1607826448504148,0.0,0.0,6.890551334613686,-3.2260230551213946
1128,A*02:01:01:01,0.8975878567531799,0.0,-0.2312106061455823,0.683449950030413,1.3366835256101472,3.0193879040450726,0.6877749267807842,1.125723399826799,0.0,7.519396956900814,1.6859158130317757
32597,A*02:01:01:01,0.0,0.0,0.3506067475561178,1.3329378161714007,0.0,0.5630685324296367,1.7446636481354825,0.2260360432715634,0.11332372500184501,4.330636512566046,0.9043582778777054
85,A*02:01:01:01,0.0,0.0,0.0,1.1266770850826766,-0.0989006366720746,-0.8274394211108804,0.1798370834662928,0.5887593303155432,0.0,0.9689334410815575,0.6960984445918631
29737,A*02:01:01:01,0.0,0.0,0.0,2.2606931543993154,0.908818717035454,2.5232895621028386,-0.9330301961631355,1.7432160313241742,0.0,6.5029872686986465,-0.8277005138048212
31857,A*02:01:01:01,0.0,0.0,0.0,3.472546220150558,2.0681930955175947,3.8716432546602277,-0.07442545527125878,2.137222311013706,0.2209138959869407,11.696093322057768,5.6294861044645925
32594,A*02:01:01:01,2.3088420795033953,-0.5081335170309382,-0.1549418191090291,1.8944090776920814,5.321268127671377,3.764579329398617,0.17995339183868853,0.199960025771375,0.0,13.005936695735569,0.7664245786462099
32126,A*02:01:01:01,0.0,-0.8309069092939892,0.0,-0.2965421584778132,0.0,0.0,0.2573953178121674,0.0,0.0,-0.8700537499596349,3.59073254979245
21671,A*02:01:01:01,0.0,0.0,0.0,2.031872841644343,0.5762512317787015,-2.093890007514862,0.10377221512723855,-1.2836704867773592,0.0,-0.6656642057419381,0.20907252325241152
32483,A*02:01:01:01,0.0,0.0,0.0,0.8037899286956462,1.660679608664721,0.6475487410701506,0.5505738052672994,0.8482314878592243,0.0,4.510823571557042,5.96162536834331
8897,A*02:01:01:01,0.0,-0.8309069092939892,0.4757997952634866,-0.2965421584778132,1.0659334277839512,3.6089411924153962,0.0775582343458746,-0.5800625969131066,0.0,3.5207209851238,1.1755189292827644
4716,A*02:01:01:01,0.4126335975867768,0.0,0.3018165833866857,1.4824782849728122,2.625704448615811,-0.6666262515266634,3.0211568464096157,-0.10812981771668634,0.4032354527808951,7.472269144509246,2.741550566809365
32398,A*02:01:01:01,-0.1737113763438497,0.0,0.5249601347008954,-0.1044867716092295,-0.407271385411188,3.878983475252862,2.5594357516223987,0.0,0.0,6.277909828211889,3.285156045959672
31970,A*02:01:01:01,1.496935344056375,0.0,0.601921175837024,-0.3092811842552427,-0.3974329364108999,2.6862987516373167,-1.4507505025924785,0.0,0.0,2.6276906482720945,8.97148131831076
32052,A*02:01:01:01,0.0,0.0,0.0,-0.3928362078244771,-1.0370455086163817,0.17251056320076824,0.5750466617860253,0.45350787809735527,0.0,-0.2288166133567101,3.790432609655365
31567,A*02:01:01:01,0.0,0.0,0.0,0.08201715020167691,2.806229860795762,-0.7703620714574878,2.836140831057509,-0.10182384201896838,0.0,4.8522019285784905,3.637521643037055
32415,A*02:01:01:01,0.0,0.0,0.0,-1.0916129731713697,1.3132439197618182,0.7159323005169995,0.9930818381702863,-1.0480888497366379,0.0,0.8825562355410965,0.03837698083915403
71,A*02:01:01:01,0.0,0.0,0.0,-0.47388227684241174,0.6539264674066642,-0.7782173169351256,-0.4352242856054481,-0.2774919119675749,0.0,-1.3108893239438963,-1.9584146508264937
1014,A*02:01:01:01,-0.2317234188037363,0.0,0.1094446907392298,2.3482041566803784,1.627781359651238,3.8716432546602277,1.0320945178368035,0.5852173599081889,0.0,9.342661920672331,-4.516675574619695
31783,A*02:01:01:01,0.0,0.0,0.0,0.004748638858381282,-0.407271385411188,-0.8149517350389535,-0.7686117373810575,-1.0681970792799835,0.0,-3.054283298252801,5.707165608962572
31782,A*02:01:01:01,0.0,0.0,0.0,0.40974481378093053,-0.6399945735822115,2.3715017640051927,0.6281320396131741,-1.4927746709980834,0.0,1.2766093728190022,2.1091155459787982
32734,A*02:01:01:01,0.0,0.0,0.0,2.1604860884628527,0.5476357891792594,-0.3122870130770262,0.0957853885876051,1.4515234268758683,-0.2358445065087742,3.707299173519785,-2.924502578839834
31803,A*02:01:01:01,2.1699418347257176,0.0,0.0786730320724759,-0.2965421584778132,-0.3974329364108999,6.97818052929978,-0.20319236414232433,0.0,0.0,8.329627937066936,1.8254728986504318
31745,A*02:01:01:01,0.0,0.0,0.0,-0.295984920208089,-0.999252150727142,1.135244527305712,1.3455363066129815,0.8948884571657609,0.0,2.0804322201492234,4.478269446926232
31785,A*02:01:01:01,0.0,0.0,0.0,-0.8704872989245438,3.3737227449111913,1.5289097946554016,0.4830233424540389,0.3674164422850281,0.0,4.8825850253811165,3.161261285336985
30154,A*02:01:01:01,0.712738190037115,0.0,0.0,-1.2075284406042222,2.271142740714521,-0.4238780784854884,-1.533455151142675,-0.6292958568997011,0.0,-0.8102765963804508,1.2864726189306832
32505,A*02:01:01:01,0.0,0.0,0.0,-0.05309759256387858,1.089169221145686,4.360770885269931,2.7341423666687037,1.5695438635838257,0.0,9.700528744104268,0.7407569007151585
32191,A*02:01:01:01,1.496935344056375,0.0,0.0786730320724759,1.0571138948126828,3.903196754518472,2.3816933774115183,0.5738921527453701,1.176091373149756,0.5210184884372788,11.18861441720393,-1.6947004091915199
21451,A*02:01:01:01,0.5079437773911019,0.0,0.0,-0.2903929796455806,0.9308082383709593,5.243972031945038,-0.3926181692916916,2.428065439947081,0.0,8.427778338716909,6.947708560829736
30076,A*02:01:01:01,0.0,0.0,0.0,1.916481374945851,1.58237465757643,2.9588032901958723,0.6578855410563873,1.5695438635838257,0.0,8.685088727358366,7.097132029256798
21438,A*02:01:01:01,0.0,0.0,-0.0454971283697993,0.416017822005724,-0.9885655248016354,4.524680087839676,-0.05115036747860169,1.7282669501253412,0.5210184884372788,6.104770327757984,-0.16576963524750726
32025,A*02:01:01:01,0.9722493855221996,0.0,0.0,1.524035289395187,-0.6676228773785325,-0.3930678403160198,0.379172138587367,0.6557197705810636,0.0,2.4704858663912646,4.356626559445129
