tcr_id_reference,percentage_lower
3hg1,0.28735632183908044
4eup,37.35632183908046
3kxf,0.0
7nmg,0.0
3sjv,5.603448275862069
6vm8,1.293103448275862
8cx4,2.442528735632184
5men,6.752873563218391
8enh,0.0
3qdm,51.86781609195402
5e9d,66.66666666666666
6rpb,38.64942528735632
4ftv,0.0
5e6i,33.62068965517241
4prh,0.0
3uts,0.0
5hhm,2.586206896551724
5hho,0.43103448275862066
2vlk,0.28735632183908044
6eqa,13.505747126436782
7ow5,37.787356321839084
7pb2,1.293103448275862
7n2p,10.919540229885058
3kps,29.597701149425287
7n2q,10.344827586206897
5nht,0.0
7ndq,12.5
8dnt,53.735632183908045
5d2n,63.793103448275865
1mi5,48.99425287356322
7pbc,0.0
4qrr,58.620689655172406
8gvb,0.0
4qrp,47.98850574712644
4jff,2.586206896551724
3qdg,0.5747126436781609
