tcr_id,mhc_allele,score_tcr_p1,score_tcr_p2,score_tcr_p3,score_tcr_p4,score_tcr_p5,score_tcr_p6,score_tcr_p7,score_tcr_p8,score_tcr_p9,score_tcr_all,score_tcr_mhc
5216.0,B*08:01:01:01,-0.3101029519011147,0.7601013153570484,-0.1525022257012312,0.0,0.9968182638088212,0.0,0.0739580064821744,-0.0827949649577373,2.422107328093677,3.707584771181638,5.435903602507872
22560.0,B*08:01:01:01,-0.301287442384874,0.0,0.8648213966446748,0.0,1.6663644951025687,0.0,0.3565494956976447,0.15702576961195458,1.1388193534125814,3.88229306808455,-1.5313675474171318
33315.0,B*08:01:01:01,0.0,0.0,-0.0656539702214368,0.0,2.12401306739931,0.0,-0.6380730794464176,0.7074139284453397,0.7671170628336222,2.8948170090104175,3.2534153598539834
30403.0,B*08:01:01:01,0.0,0.0,0.0,0.0,0.5374853880176246,0.0,-0.527727367930646,1.1548054196802287,-1.937454567578321,-0.7728911278111137,-0.1730943367236823
32798.0,B*08:01:01:01,-0.0815685519520286,0.0,0.0,0.0,-0.1882369487102148,0.0,-0.7728498259636309,0.0,1.1726580695382172,0.13000274291234293,-0.19193508127054074
32596.0,B*08:01:01:01,0.0,0.0,0.0,0.0,1.0176867562213279,0.0,0.8816865624220647,0.35008776022148147,-0.9290914672433188,1.320369611621555,-0.19054113977566606
31902.0,B*08:01:01:01,0.0,0.0,0.0,0.0,1.8099420048359813,0.0,0.0614300991052515,-0.6186277704246943,1.9285710826522777,3.1813154161688164,-4.604881985786741
32385.0,B*08:01:01:01,0.0,0.0,0.0,0.0,0.6309370293589068,0.0,-1.0128951214424962,1.1548054196802284,2.7184851075130116,3.491332435109651,2.5088712215672824
31744.0,B*08:01:01:01,0.09543500268313365,0.0,0.0,0.0,0.6902424596920727,0.0,0.3046604089861988,0.5891894863665563,0.5324247355694525,2.211952093297414,-0.12927766872836993
31901.0,B*08:01:01:01,0.0,0.0,0.0,0.0,-1.1921877531549956,0.0,-0.11053649475448526,0.7378136275455152,2.001486711130887,1.4365760907669212,-1.8788274137946752
31741.0,B*08:01:01:01,-1.0860649457907439,0.5777797585630938,-0.1783139828188045,0.0,2.527352881588398,0.0,0.01404406734995281,0.5285648645501215,2.0143639893629124,4.397726632804931,-0.6755397963915764
31685.0,B*08:01:01:01,0.0,0.0,0.0,0.0,0.3759352900071763,0.0,-0.5118392892723108,-0.6186277704246943,-2.5186694673172054,-3.2732012370070342,-1.1913557777673296
21392.0,B*08:01:01:01,1.1094170568470962,0.726199763681367,0.1285020442195205,0.0,2.640431740970275,0.0,1.6405407754276458,-0.6186277704246943,-1.2593347336586027,4.367128877062607,0.3131322311787336
32442.0,B*08:01:01:01,0.0,0.0,0.0,0.0,0.4248944774639204,0.0,0.0,0.0,0.754574497470841,1.1794689749347613,6.16948836187904
