tcr_id_reference,percentage_lower
6200,35.775862068965516
7650,6.0344827586206895
15461,21.408045977011493
22568,4.166666666666666
13602,87.5
16785,70.6896551724138
404,22.988505747126435
15059,90.51724137931035
7081,69.68390804597702
10134,19.10919540229885
7080,96.4080459770115
4990,62.5
30743,66.23563218390804
16828,35.48850574712644
2932,34.48275862068966
33664,32.04022988505747
13013,5.316091954022988
15304,44.10919540229885
31477,38.07471264367816
20036,82.75862068965517
5131,62.5
15311,68.96551724137932
19259,14.798850574712644
3391,60.05747126436781
26683,97.12643678160919
3791,34.05172413793103
12268,34.62643678160919
23512,5.316091954022988
12902,67.81609195402298
1385,1.8678160919540232
33264,30.028735632183906
3753,7.183908045977011
14142,88.36206896551724
18817,94.54022988505747
32967,16.379310344827587
17098,12.068965517241379
26045,91.37931034482759
33460,34.195402298850574
8610,10.632183908045976
29000,89.65517241379311
29772,91.0919540229885
6370,86.35057471264368
14380,69.97126436781609
366,3.4482758620689653
19288,27.442528735632184
17514,45.83333333333333
3368,81.60919540229885
10778,91.8103448275862
5583,9.913793103448276
16686,93.24712643678161
14668,62.787356321839084
13891,82.18390804597702
12225,31.03448275862069
17611,88.36206896551724
6128,90.51724137931035
33567,26.29310344827586
3130,80.60344827586206
14245,66.8103448275862
6472,1.4367816091954022
3522,67.81609195402298
5152,14.224137931034484
317,20.833333333333336
16928,22.988505747126435
21174,63.36206896551724
10785,35.48850574712644
11316,11.063218390804598
11460,33.90804597701149
4102,92.81609195402298
29510,44.396551724137936
7796,88.2183908045977
15766,31.46551724137931
22108,44.9712643678161
23564,94.54022988505747
18525,23.275862068965516
7146,10.057471264367816
16483,52.44252873563219
16456,33.47701149425287
26768,85.34482758620689
1131,81.03448275862068
1333,69.68390804597702
17601,95.83333333333334
9587,16.810344827586206
10556,42.5287356321839
15386,83.76436781609196
18715,40.229885057471265
12984,87.06896551724138
5818,4.454022988505748
12947,61.49425287356321
21433,0.43103448275862066
889,42.09770114942529
6684,11.637931034482758
33156,13.505747126436782
19032,54.45402298850575
24789,23.275862068965516
28831,40.660919540229884
10160,71.26436781609196
33752,90.22988505747126
11900,91.0919540229885
3112,22.270114942528735
12366,74.56896551724138
33394,24.42528735632184
19970,57.758620689655174
7638,0.43103448275862066
1932,22.844827586206897
9598,87.78735632183908
7204,16.666666666666664
5605,11.925287356321839
4527,0.7183908045977011
6641,18.103448275862068
15381,63.93678160919541
8081,93.82183908045977
14289,31.46551724137931
15183,31.46551724137931
5216,67.24137931034483
2627,55.89080459770115
18275,79.74137931034483
23591,5.172413793103448
8647,62.06896551724138
5405,56.46551724137932
28942,46.40804597701149
4486,5.459770114942529
12105,48.13218390804598
12850,38.64942528735632
2655,43.103448275862064
9701,99.13793103448276
23859,55.02873563218391
9850,55.172413793103445
25972,17.097701149425287
10936,66.95402298850574
22012,71.4080459770115
28885,27.586206896551722
7908,50.57471264367817
1174,0.5747126436781609
13147,50.57471264367817
31292,67.24137931034483
1216,59.48275862068966
3940,69.97126436781609
12089,49.712643678160916
18942,15.373563218390803
21286,10.632183908045976
65,0.43103448275862066
1205,61.35057471264368
18773,68.10344827586206
32617,69.54022988505747
17130,86.7816091954023
11541,39.36781609195402
15068,3.8793103448275863
353,79.16666666666666
17469,24.71264367816092
13035,26.72413793103448
