tcr_id_reference,percentage_lower
32592,84.1874084919473
6200,54.31918008784773
15461,49.341142020497806
22568,10.980966325036604
13602,0.7320644216691069
16785,16.691068814055637
404,37.62811127379209
15059,21.96193265007321
7081,57.24743777452416
32357,69.8389458272328
32785,27.96486090775988
32222,73.20644216691069
2932,36.45680819912152
33664,6.44216691068814
13013,53.440702781844806
32977,95.16837481698389
33472,13.030746705710103
31477,80.38067349926794
30998,69.54612005856515
19259,84.1874084919473
764,75.10980966325037
53,0.8784773060029283
5,61.639824304538806
26683,95.31478770131771
3791,20.351390922401173
12268,59.29721815519766
31880,10.68814055636896
21463,44.94875549048316
32350,69.1068814055637
3753,84.77306002928258
14142,44.5095168374817
18817,74.37774524158127
17098,42.75256222547584
26045,93.85065885797951
33460,3.22108345534407
32811,63.543191800878475
29000,39.23865300146413
32346,48.6090775988287
33064,8.784773060029282
366,6.149341142020498
17514,49.341142020497806
10778,90.3367496339678
32532,41.874084919472914
32240,9.809663250366032
32724,93.99707174231332
29728,33.67496339677892
32308,70.42459736456809
33567,62.664714494875554
32686,89.31185944363104
32862,26.647144948755493
32725,37.042459736456806
31748,57.83308931185944
32255,59.443631039531475
31774,32.357247437774525
31760,65.44655929721816
14245,50.366032210834554
31004,78.47730600292826
6472,0.8784773060029283
3522,2.635431918008785
21404,54.31918008784773
21410,26.939970717423133
10785,21.37628111273792
20861,93.85065885797951
11460,38.94582723279649
32508,56.8081991215227
7796,19.619326500732065
22108,7.174231332357247
23564,89.0190336749634
18525,65.88579795021961
32482,43.92386530014642
7146,36.45680819912152
16456,27.672035139092237
31994,11.127379209370424
32090,13.76281112737921
26768,81.11273792093704
1131,26.061493411420205
9587,13.616398243045388
32907,89.16544655929722
32091,63.98243045387994
32088,6.44216691068814
33341,17.1303074670571
15386,29.282576866764277
5818,0.0
21433,2.1961932650073206
29735,57.979502196193266
889,97.9502196193265
6684,2.4890190336749636
1276,70.5710102489019
33156,4.24597364568082
32841,5.856515373352855
32869,46.120058565153734
33752,6.149341142020498
32316,80.08784773060029
11900,11.71303074670571
32897,28.257686676427525
3112,70.13177159590043
12366,14.494875549048317
33394,61.20058565153733
7638,6.734992679355783
31752,36.16398243045388
1932,31.478770131771594
21390,44.94875549048316
5605,53.00146412884333
32449,19.765739385065885
4527,0.0
32448,57.39385065885798
8081,8.199121522693996
14289,22.547584187408493
15183,8.931185944363104
32299,96.48609077598829
2627,4.392386530014641
29719,20.937042459736457
23591,11.127379209370424
8647,58.41874084919473
28942,90.3367496339678
32259,68.81405563689604
4486,66.17862371888727
12850,34.55344070278185
32766,55.344070278184475
31333,6.002928257686676
2655,51.68374816983895
31859,30.161054172767205
30992,82.57686676427525
33243,27.96486090775988
23859,9.077598828696926
31736,83.30893118594437
25972,34.69985358711566
32215,87.40849194729137
34506,61.20058565153733
7908,0.5856515373352855
33095,20.20497803806735
32980,43.1918008784773
72,64.56808199121524
32576,17.276720351390924
32210,33.23572474377745
32774,43.48462664714495
21442,14.055636896046853
2685,6.734992679355783
1011,3.074670571010249
30610,54.465592972181554
21286,53.58711566617862
65,9.370424597364568
1205,46.412884333821374
31726,74.52415812591508
32159,71.8887262079063
17130,87.40849194729137
11541,2.781844802342606
15068,54.758418740849194
17469,13.616398243045388
13035,58.41874084919473
32560,36.603221083455345
