tcr_id_reference,percentage_lower
30724,21.602288984263232
18097,82.97567954220315
22652,67.81115879828327
10579,14.449213161659513
24144,17.8826895565093
11937,92.84692417739629
16527,83.8340486409156
21215,20.028612303290416
13674,50.500715307582254
477,91.55937052932761
6786,63.23319027181689
10327,19.88555078683834
7277,50.35765379113018
32967,15.593705293276109
8960,76.96709585121603
30351,26.609442060085836
16156,18.31187410586552
13562,24.034334763948497
1370,42.91845493562232
18742,92.84692417739629
19445,55.07868383404863
30410,53.21888412017167
17246,25.321888412017167
20164,10.872675250357654
7863,0.5722460658082975
8207,85.40772532188842
6969,94.70672389127324
12842,53.50500715307582
30605,85.83690987124464
11745,70.52932761087267
9281,57.36766809728183
17645,77.25321888412017
33532,34.19170243204578
11787,13.733905579399142
16411,2.432045779685265
6614,17.310443490701
5321,86.26609442060087
4663,36.48068669527897
8878,70.9585121602289
1861,82.54649499284692
15625,30.185979971387695
6075,79.11301859799714
16138,85.26466380543634
17544,29.184549356223176
31742,73.24749642346208
10607,24.892703862660944
5632,27.038626609442062
