tcr_id,percentage
6370,3.5816618911174785
3368,74.21203438395415
10785,91.26074498567334
11316,49.8567335243553
8610,68.19484240687679
16928,97.99426934097421
21174,13.61031518624642
14668,35.673352435530084
1385,1.002865329512894
12225,41.260744985673355
13891,32.09169054441261
17611,42.26361031518625
3753,51.719197707736384
10778,66.7621776504298
16686,57.306590257879655
14245,52.43553008595988
3791,94.69914040114614
33567,80.51575931232091
5131,56.01719197707736
16456,23.925501432664756
3391,51.862464183381086
26768,54.44126074498568
10556,49.8567335243553
17601,69.05444126074498
353,54.87106017191977
7080,64.89971346704871
29510,20.630372492836678
15766,0.7163323782234957
4990,26.504297994269344
11460,52.57879656160458
2932,78.08022922636103
7650,23.638968481375358
6200,36.24641833810888
16483,11.60458452722063
23564,98.42406876790831
22108,9.025787965616045
18525,27.07736389684814
7081,70.20057306590259
31477,34.52722063037249
9587,13.753581661891118
20036,25.358166189111746
33664,54.72779369627507
13013,30.515759312320917
15304,11.461318051575931
19259,62.607449856733524
15311,61.891117478510026
1131,71.63323782234957
1333,91.54727793696274
13602,77.93696275071633
16785,17.335243553008596
15059,82.09169054441261
15461,11.318051575931232
22568,67.3352435530086
7146,1.4326647564469914
16828,25.501432664756447
4102,34.81375358166189
889,24.355300859598856
10134,90.11461318051576
30743,66.33237822349571
7796,60.74498567335244
5152,76.36103151862464
29772,34.240687679083095
29000,53.86819484240688
26045,95.98853868194843
33460,39.25501432664756
19288,60.88825214899713
17514,55.014326647564474
14380,98.71060171919771
3522,89.68481375358166
6472,5.444126074498568
26683,99.2836676217765
12268,68.62464183381088
23512,48.71060171919771
6128,43.26647564469914
3130,27.507163323782237
18817,63.03724928366762
32967,35.100286532951294
17098,77.07736389684814
5583,65.0429799426934
12902,23.49570200573066
33264,50.85959885386819
14142,38.68194842406877
28885,70.34383954154728
8647,94.41260744985674
5405,95.84527220630372
25972,14.326647564469914
10936,1.146131805157593
22012,49.28366762177651
4486,51.719197707736384
31292,66.4756446991404
5216,30.945558739255013
2627,57.879656160458445
317,29.369627507163326
13147,29.22636103151863
6641,61.46131805157593
8081,7.020057306590258
12105,79.36962750716332
12850,74.06876790830945
23859,1.146131805157593
1932,7.163323782234957
7204,89.39828080229226
9598,96.27507163323781
4527,0.0
5605,91.26074498567334
18773,54.15472779369628
32617,3.4383954154727796
17130,34.81375358166189
11541,55.44412607449857
3112,99.7134670487106
7638,32.808022922636106
13035,13.18051575931232
15068,90.54441260744986
65,73.06590257879655
17469,82.9512893982808
6684,18.48137535816619
21286,78.22349570200574
12089,52.43553008595988
18942,1.002865329512894
5818,45.12893982808023
24789,49.14040114613181
28831,95.98853868194843
10160,3.5816618911174785
33752,67.76504297994269
1205,69.34097421203438
12366,38.25214899713467
33394,81.37535816618912
19970,63.180515759312314
11900,82.09169054441261
18715,7.736389684813753
404,36.67621776504298
12984,25.358166189111746
12947,92.69340974212035
21433,0.7163323782234957
15386,70.48710601719198
33156,95.70200573065902
19032,95.98853868194843
3940,4.7277936962750715
7908,78.36676217765043
1174,1.146131805157593
1216,38.68194842406877
9850,27.363896848137536
28942,50.0
23591,4.011461318051576
18275,74.78510028653295
366,10.028653295128938
9701,76.79083094555874
15381,81.08882521489971
15183,47.56446991404012
14289,64.89971346704871
2655,93.26647564469914
