tcr_id,percentage_lower
2655,72.38912732474965
22568,21.030042918454935
15059,46.638054363376256
3940,4.005722460658083
19288,36.62374821173104
17514,47.4964234620887
16686,16.30901287553648
11316,70.67238912732475
22108,25.035765379113016
4527,1.859799713876967
2627,27.896995708154503
8647,44.92131616595136
19032,84.12017167381974
6128,74.2489270386266
18715,44.34907010014306
24789,37.76824034334764
7796,25.608011444921313
1131,42.48927038626609
23859,1.430615164520744
12105,20.314735336194563
7080,66.38054363376253
12850,56.22317596566524
4990,24.6065808297568
13147,29.32761087267525
31292,76.68097281831187
10936,7.725321888412018
3391,65.80829756795423
3791,92.84692417739628
366,4.57796852646638
15068,59.08440629470672
