tcr_id,percentage_lower
10134,82.689556509299
30743,67.23891273247496
9701,80.25751072961373
16785,23.032904148783977
9850,62.517882689556515
33664,77.39628040057225
13013,4.721030042918455
1216,44.34907010014306
12902,16.30901287553648
17098,68.0972818311874
17611,11.301859799713878
10785,94.4206008583691
9598,79.54220314735336
6641,73.8197424892704
29510,33.47639484978541
15766,1.7167381974248928
3130,9.44206008583691
12984,23.74821173104435
317,21.745350500715308
6472,6.008583690987124
28831,98.4263233190272
4102,45.63662374821173
15381,49.92846924177397
1333,72.53218884120172
9587,19.88555078683834
7081,27.896995708154503
28885,18.168812589413445
21286,63.94849785407726
17469,80.25751072961373
17130,34.0486409155937
