tcr_id,percentage_lower
15461,37.76824034334764
13602,82.54649499284692
15311,65.95135908440629
7908,47.78254649499284
33264,63.23319027181689
18817,51.931330472103
32967,15.593705293276107
12268,93.56223175965664
26683,99.71387696709584
23512,56.36623748211731
14380,94.84978540772532
29772,41.63090128755365
7204,65.52217453505007
16483,11.015736766809727
11460,42.34620886981402
8081,36.05150214592275
5216,4.721030042918455
4486,31.616595135908444
19970,30.32904148783977
10160,6.580829756795422
23591,7.0100143061516444
28942,73.24749642346208
7650,41.63090128755365
6200,57.36766809728183
2932,83.97711015736766
25972,6.580829756795422
22012,68.24034334763948
8610,73.6766809728183
6370,24.892703862660944
3368,76.10872675250357
