tcr_id,percentage_lower
16828,7.439198855507868
19259,62.231759656652365
31477,55.36480686695279
20036,24.892703862660944
353,52.64663805436338
33460,68.24034334763948
26045,93.99141630901288
33567,79.39914163090128
5818,64.37768240343348
14245,52.5035765379113
6684,33.33333333333333
12225,76.10872675250357
16928,89.84263233190272
3112,99.4277539341917
23564,96.42346208869814
17601,44.34907010014306
33156,91.5593705293276
21433,7.1530758226037205
12947,96.5665236051502
12366,25.608011444921313
5152,38.62660944206009
33752,76.96709585121603
15183,69.09871244635193
7146,1.2875536480686696
18275,64.37768240343348
12089,77.1101573676681
18942,0.0
1385,21.602288984263232
32617,10.44349070100143
11541,48.354792560801144
