tcr_id,percentage_lower
31004,14.020028612303287
32525,57.79685264663805
20861,2.575107296137339
32532,38.62660944206009
183,90.70100143061516
32907,36.48068669527897
21372,11.158798283261802
33158,75.10729613733905
32482,48.497854077253216
32977,94.13447782546494
32786,45.20743919885551
32182,97.13876967095852
32431,37.62517882689557
22626,44.63519313304721
520,36.05150214592275
5,59.513590844062946
30576,91.70243204577967
32214,41.77396280400572
31333,9.44206008583691
1648,32.474964234620884
32766,42.63233190271817
33243,1.0014306151645207
32149,66.95278969957081
32159,86.98140200286123
31726,23.462088698140203
32987,60.37195994277539
72,49.64234620886982
1011,2.1459227467811157
32088,10.586552217453503
29719,48.927038626609445
