tcr_id_reference,percentage_lower
32592,74.67057101024889
6200,14.202049780380674
7650,61.34699853587116
15461,37.042459736456806
22568,26.939970717423133
1037,43.1918008784773
13602,0.8784773060029283
16785,26.79355783308931
404,21.522693997071745
15059,54.02635431918009
7081,25.329428989751097
33075,87.11566617862371
32357,95.02196193265007
32431,21.2298682284041
10134,7.613469985358712
16828,26.35431918008785
32785,43.63103953147877
32222,37.774524158125914
2932,47.58418740849194
33664,6.44216691068814
13013,38.06734992679356
15304,61.34699853587116
32977,76.7203513909224
33472,50.07320644216691
32036,16.691068814055637
31477,58.27232796486091
31852,54.904831625183014
20036,59.004392386530014
32340,78.91654465592973
30556,42.75256222547584
5131,26.061493411420205
32382,32.210834553440705
30998,53.00146412884333
32786,82.28404099560761
15311,60.17569546120058
19259,65.7393850658858
764,88.28696925329429
3391,27.672035139092237
53,1.3177159590043925
5,69.1068814055637
26683,96.19326500732065
3791,14.787701317715959
12268,45.68081991215227
31880,1.171303074670571
23512,58.85797950219619
21463,51.244509516837475
12902,11.859443631039532
32350,95.75402635431918
32436,75.10980966325037
1385,0.29282576866764276
3753,97.36456808199122
14142,63.543191800878475
18817,70.71742313323573
32967,15.95900439238653
17098,17.569546120058565
26045,90.19033674963397
33460,41.142020497803806
32811,48.46266471449488
8610,20.05856515373353
29000,29.428989751098094
32346,79.94143484626647
29772,92.82576866764275
21448,57.979502196193266
33064,5.856515373352855
22626,93.1185944363104
14380,28.989751098096633
366,0.7320644216691069
32145,75.69546120058565
17514,26.647144948755493
3368,81.40556368960469
10778,85.21229868228404
32532,71.30307467057101
32240,6.295754026354319
5583,1.7569546120058566
16686,43.63103953147877
32724,87.11566617862371
12225,0.5856515373352855
29728,41.288433382137626
32308,29.721815519765737
32447,62.51830161054173
6128,59.88286969253295
33567,92.09370424597365
32686,86.67642752562226
32862,82.86969253294289
32725,41.434846266471446
3130,50.805270863836014
31748,41.434846266471446
31990,76.86676427525623
32255,82.72327964860908
31774,41.142020497803806
31760,69.25329428989751
14245,16.398243045387993
31004,12.005856515373353
32525,32.796486090775986
32486,97.07174231332357
6472,0.29282576866764276
3522,21.2298682284041
5152,11.127379209370424
21404,78.62371888726209
21410,15.95900439238653
317,8.199121522693996
30079,26.35431918008785
10785,13.177159590043924
20861,79.35578330893118
11460,4.978038067349927
32508,47.14494875549048
4102,30.600292825768665
29510,13.030746705710103
7796,26.35431918008785
21372,29.575402635431917
22108,14.641288433382138
21367,7.174231332357247
23564,41.434846266471446
18525,27.086383601756953
32482,87.84773060029283
32680,38.50658857979502
32737,68.81405563689604
7146,64.27525622254758
16483,2.635431918008785
16456,20.497803806734993
31994,14.787701317715959
32090,34.69985358711566
26768,71.74231332357247
30081,4.978038067349927
1131,59.88286969253295
1333,94.72913616398243
33013,83.74816983894583
9587,25.329428989751097
32907,57.39385065885798
10556,59.88286969253295
32091,33.67496339677892
32088,12.005856515373353
33341,63.39677891654466
15386,69.25329428989751
5818,16.398243045387993
12947,5.563689604685212
21433,0.29282576866764276
29735,55.4904831625183
889,73.49926793557833
6684,16.105417276720353
1276,64.42166910688141
33156,0.0
19032,11.859443631039532
24789,23.133235724743777
32841,10.395314787701318
28831,62.811127379209374
32869,57.24743777452416
10160,50.658857979502194
33752,46.266471449487554
32316,39.67789165446559
11900,34.40702781844802
32897,27.52562225475842
3112,31.039531478770133
32061,20.20497803806735
12366,13.177159590043924
33394,17.71595900439239
7638,2.1961932650073206
31791,47.2913616398243
31752,20.790629575402637
1932,20.20497803806735
520,28.111273792093705
7204,16.251830161054173
32139,49.341142020497806
21390,44.94875549048316
5605,42.313323572474374
32449,62.225475841874086
4527,0.5856515373352855
32448,98.38945827232797
6641,23.718887262079065
15381,56.95461200585652
32716,38.213762811127374
8081,30.161054172767205
14289,25.91508052708638
15183,45.973645680819914
723,12.73792093704246
32299,71.44948755490483
31786,7.613469985358712
5216,72.18155197657394
2627,8.49194729136164
33032,31.771595900439237
29719,19.619326500732065
23591,5.563689604685212
8647,55.4904831625183
5405,50.51244509516838
32098,1.0248901903367496
28942,63.543191800878475
32259,43.92386530014642
4486,5.417276720351391
12105,21.37628111273792
12850,9.809663250366032
1016,24.30453879941435
32766,19.1800878477306
31333,89.45827232796486
33256,93.99707174231332
2655,47.43777452415813
31859,20.497803806734993
32149,97.9502196193265
30992,64.71449487554905
33243,59.88286969253295
23859,52.85505124450952
31736,64.56808199121524
9850,45.973645680819914
25972,56.8081991215227
22012,60.17569546120058
32215,66.3250366032211
34506,40.702781844802345
1161,79.64860907759883
30576,42.89897510980966
30210,65.88579795021961
7908,4.978038067349927
33095,36.16398243045388
13147,20.790629575402637
32980,22.986822840409957
31292,57.979502196193266
32214,38.3601756954612
1216,11.71303074670571
72,12.005856515373353
32576,16.105417276720353
32210,50.805270863836014
33318,36.749633967789165
1010,37.62811127379209
32774,29.282576866764277
3940,21.815519765739385
21442,67.93557833089312
12089,59.443631039531475
2685,3.074670571010249
32985,15.226939970717424
1011,0.14641288433382138
30610,52.12298682284041
21286,58.711566617862374
65,9.370424597364568
30362,75.25622254758419
1205,31.039531478770133
31726,36.749633967789165
32777,69.25329428989751
32987,54.17276720351391
18773,74.37774524158127
32617,89.60468521229869
32159,68.66764275256223
17130,80.8199121522694
11541,9.51683748169839
32367,20.497803806734993
32401,47.2913616398243
33050,60.76134699853587
15068,20.05856515373353
353,69.25329428989751
1199,26.939970717423133
17469,27.086383601756953
13035,31.478770131771594
32560,28.257686676427525
