tcr_id,percentage_lower
28807,94.70672389127324
29728,39.19885550786839
32724,73.24749642346208
32725,53.50500715307582
31748,9.44206008583691
31947,97.99713876967095
32862,64.09155937052932
32680,18.168812589413445
31852,83.97711015736766
32418,89.84263233190272
32346,13.01859799713877
33064,77.53934191702432
32421,55.36480686695279
32436,44.92131616595136
30210,42.48927038626609
33095,84.97854077253218
1932,2.28898426323319
31859,37.19599427753934
30992,26.180257510729614
32777,6.151645207439199
32576,96.42346208869814
32985,94.84978540772532
32869,37.19599427753934
32316,75.53648068669528
32897,30.042918454935624
31786,16.165951359084406
32259,62.08869814020028
31752,16.595135908440632
32716,8.583690987124463
