tcr_id,percentage
32592,4.871060171919771
1037,60.458452722063036
32182,98.42406876790831
33075,83.3810888252149
33049,44.55587392550143
32357,11.174785100286533
32431,42.12034383954155
32418,81.23209169054442
32785,65.4727793696275
32222,61.60458452722063
32977,93.83954154727793
33472,96.13180515759312
32036,2.292263610315186
31852,50.429799426934096
32340,36.81948424068768
30556,65.4727793696275
32382,6.876790830945559
30998,37.96561604584527
32786,86.96275071633238
764,82.8080229226361
32584,74.92836676217765
53,38.39541547277937
5,76.07449856733524
31880,79.79942693409741
21463,0.42979942693409745
32350,44.69914040114613
32436,62.32091690544412
32146,77.36389684813754
32811,97.27793696275072
32346,34.81375358166189
21448,28.36676217765043
33064,77.79369627507164
22626,54.44126074498568
32421,75.50143266475645
32145,2.148997134670487
1190,48.567335243553
1184,42.12034383954155
32532,17.191977077363894
32240,84.5272206303725
32724,75.93123209169055
28807,90.11461318051576
29728,33.5243553008596
32308,76.21776504297995
32447,75.21489971346705
32686,1.5759312320916905
32862,67.76504297994269
32725,60.02865329512894
31748,14.756446991404012
31990,22.492836676217763
32255,66.33237822349571
31774,90.54441260744986
31760,91.40401146131805
31947,96.13180515759312
31004,10.458452722063036
32525,41.977077363896846
33149,57.02005730659025
32486,54.72779369627507
21404,38.108882521489974
21410,75.35816618911176
30079,46.13180515759313
20861,10.028653295128938
33158,96.84813753581662
32508,83.95415472779369
21372,8.882521489971348
21367,0.7163323782234957
32482,44.126074498567334
32680,31.661891117478508
32737,14.040114613180515
31994,92.83667621776505
32090,56.16045845272206
30081,17.908309455587393
1333,90.97421203438395
33013,44.412607449856736
32907,19.770773638968482
32091,40.257879656160455
32088,13.46704871060172
33341,47.99426934097421
29735,3.4383954154727796
1276,81.66189111747852
32841,19.054441260744987
32869,25.214899713467048
32316,41.833810888252145
32667,64.89971346704871
32897,26.93409742120344
33237,24.355300859598856
32061,88.25214899713467
31791,52.00573065902579
31752,16.189111747851005
1932,14.613180515759314
520,43.69627507163324
32139,14.326647564469914
21390,98.56733524355302
29733,44.412607449856736
32449,41.977077363896846
32448,75.35816618911176
1648,34.67048710601719
32716,7.4498567335243555
1072,0.5730659025787965
723,18.33810888252149
32299,82.9512893982808
31786,26.504297994269344
33032,59.742120343839545
29719,17.335243553008596
32098,0.14326647564469913
32259,60.88825214899713
1016,55.44412607449857
22561,19.340974212034386
32766,53.00859598853869
31333,30.229226361031518
33256,0.14326647564469913
183,82.378223495702
31859,40.54441260744986
32149,76.64756446991404
30992,17.621776504297994
33243,11.461318051575931
31736,43.83954154727794
31905,6.59025787965616
32215,86.38968481375359
34506,74.78510028653295
1161,15.759312320916905
30576,89.97134670487105
30210,40.257879656160455
33095,92.55014326647564
32980,87.39255014326648
32214,42.97994269340974
72,76.64756446991404
32576,91.97707736389685
32210,12.034383954154727
32953,54.15472779369628
33318,13.896848137535816
1010,42.40687679083094
32774,39.68481375358166
21442,74.49856733524355
2685,31.51862464183381
32985,93.40974212034384
1011,0.5730659025787965
30610,74.64183381088824
30362,20.487106017191977
31726,5.587392550143266
32777,5.157593123209169
32987,77.93696275071633
32159,92.26361031518626
33086,83.5243553008596
32367,80.22922636103151
32401,8.30945558739255
32428,48.28080229226361
33050,20.057306590257877
1199,8.882521489971348
32560,11.461318051575931
