tcr_id,percentage_lower
32592,8.011444921316166
1037,66.38054363376253
32182,97.13876967095851
33075,85.26466380543634
33049,51.645207439198856
32357,1.2875536480686696
32431,26.03719599427754
32418,70.67238912732475
32785,73.24749642346208
32222,54.077253218884124
32977,86.26609442060087
33472,98.56938483547926
32036,2.7181688125894135
31852,68.81258941344778
32340,47.21030042918455
30556,49.64234620886982
32382,3.004291845493562
30998,47.06723891273247
32786,89.69957081545064
764,78.11158798283262
32584,69.8140200286123
53,20.171673819742487
5,72.53218884120172
31880,71.67381974248927
21463,4.434907010014307
32350,59.084406294706724
32436,61.945636623748214
32146,87.1244635193133
32811,94.4206008583691
32346,34.620886981402
21448,45.779685264663804
33064,82.26037195994277
22626,58.798283261802574
32421,52.93276108726752
32145,3.290414878397711
1190,31.330472103004293
1184,44.34907010014306
32532,28.898426323319025
32240,89.9856938483548
32724,74.67811158798283
28807,92.7038626609442
29728,47.21030042918455
32308,72.38912732474965
32447,74.96423462088698
32686,0.7153075822603719
32862,70.81545064377683
32725,72.81831187410587
31748,14.878397711015737
31990,41.9170243204578
32255,87.26752503576537
31774,83.40486409155938
31760,89.69957081545064
31947,96.42346208869814
31004,17.310443490701
32525,47.63948497854077
33149,51.645207439198856
32486,52.36051502145923
21404,36.9098712446352
21410,81.40200286123033
30079,55.50786838340487
20861,11.444921316165951
33158,92.27467811158799
32508,84.69241773962804
21372,11.874105865522175
21367,1.0014306151645207
32482,64.09155937052932
32680,18.59799713876967
32737,9.585121602288984
31994,90.70100143061516
32090,77.6824034334764
30081,20.314735336194563
1333,84.54935622317596
33013,28.040057224606578
32907,27.61087267525036
32091,40.2002861230329
32088,10.72961373390558
33341,68.24034334763948
29735,2.0028612303290414
1276,83.40486409155938
32841,31.04434907010014
32869,28.75536480686695
32316,49.35622317596567
32667,81.25894134477825
32897,26.895565092989987
33237,23.17596566523605
32061,74.10586552217453
31791,53.36194563662375
31752,29.184549356223176
1932,12.446351931330472
520,46.924177396280406
32139,21.745350500715308
21390,97.71101573676681
29733,46.20886981402003
32449,44.92131616595136
32448,74.39198855507868
1648,33.90557939914164
32716,6.008583690987124
1072,1.5736766809728182
723,26.46638054363376
32299,74.2489270386266
31786,38.197424892703864
33032,68.81258941344778
29719,22.031473533619454
32098,0.4291845493562232
32259,58.51216022889842
1016,60.37195994277539
22561,31.04434907010014
32766,42.48927038626609
31333,18.025751072961373
21652,72.38912732474965
33256,0.28612303290414876
183,91.41630901287554
31859,39.62804005722461
32149,63.805436337625174
30992,9.44206008583691
33243,9.15593705293276
31736,66.09442060085837
31905,4.721030042918455
32215,88.2689556509299
34506,50.07153075822603
1161,25.321888412017167
30576,87.83977110157367
30210,48.497854077253216
33095,92.13161659513591
32980,73.53361945636624
32214,36.05150214592275
72,60.51502145922747
32576,94.27753934191702
32210,16.30901287553648
32953,39.91416309012876
33318,10.014306151645208
1010,43.34763948497854
32774,22.17453505007153
21442,69.38483547925608
2685,26.895565092989987
32985,92.7038626609442
1011,1.144492131616595
30610,71.38769670958513
30362,15.736766809728184
31726,9.15593705293276
32777,4.86409155937053
32987,69.8140200286123
32159,89.4134477825465
33086,88.12589413447782
32367,74.39198855507868
32401,5.865522174535051
32428,50.64377682403433
33050,30.042918454935624
1199,11.015736766809727
32560,8.15450643776824
